ImageId,EncodedPixels
20200324_143743, 131440 4 131949 9 132460 11 132972 11 133484 12 133995 13 134507 13 135018 14 135530 14 136041 15 136552 16 137064 17 137575 18 138086 19 138597 20 139108 21 139620 21 140132 21 140644 21 141156 22 141668 22 142180 22 142692 22 143204 22 143716 22 144228 22 144740 22 145252 22 145764 21 146276 21 146787 22 147299 22 147811 22 148324 21 148836 21 149348 21 149860 21 150373 20 150885 19 151399 17 151913 13 152427 10 152940 6
20200324_143743, 92940 4 93450 7 93962 7 94473 9 94985 8 95496 9 96007 10 96519 10 97029 12 97540 14 98051 15 98562 16 99074 16 99585 17 100097 17 100609 17 101121 18 101632 19 102144 19 102656 18 103168 18 103680 18 104192 18 104704 18 105216 17 105727 18 106239 18 106751 18 107263 18 107775 18 108287 17 108799 17 109311 17 109823 17 110335 17 110847 17 111360 16 111872 16 112384 16 112896 16 113408 16 113920 16 114433 16 114945 16 115457 16 115970 15 116482 15 116994 14 117507 13 118019 12 118531 11 119043 11 119556 10 120068 10 120580 10 121093 9 121605 8 122118 6 122631 4
20200324_143743, 99113 4 99625 7 100133 13 100644 16 101155 18 101667 20 102180 19 102692 20 103204 21 103716 22 104229 21 104741 21 105253 22 105766 22 106277 23 106790 22 107302 23 107814 23 108327 22 108839 22 109351 22 109863 23 110375 23 110887 24 111399 24 111912 24 112425 23 112937 23 113450 22 113963 21 114475 22 114988 21 115501 20 116014 19 116528 17 117040 17 117553 16 118068 13 118583 9 119097 6
20200324_143743, 24217 3 24727 7 25238 11 25749 14 26261 16 26773 17 27285 18 27797 19 28310 19 28823 18 29335 19 29847 19 30360 18 30872 18 31384 18 31896 18 32408 18 32920 18 33432 18 33944 18 34455 20 34967 19 35479 19 35991 19 36503 19 37015 18 37526 19 38038 19 38550 19 39062 19 39574 18 40085 19 40597 19 41109 19 41621 18 42133 18 42645 17 43158 15 43670 14 44183 12 44695 11 45208 9 45720 8 46233 5 46746 2
20200324_143743, 206610 6 207121 7 207631 9 208142 10 208651 13 209162 14 209672 16 210183 17 210693 19 211204 20 211716 20 212227 21 212739 21 213251 21 213762 22 214274 22 214785 23 215297 23 215809 23 216321 23 216833 22 217344 23 217856 23 218367 23 218879 23 219391 22 219903 22 220415 21 220926 21 221438 21 221949 21 222460 21 222971 21 223483 21 223995 20 224507 19 225019 16 225531 14 226042 13 226554 12 227066 11 227578 10 228090 9 228603 5 229116 1
20200324_143743, 158979 2 159490 5 160002 6 160513 7 161025 8 161537 8 162048 10 162560 10 163072 11 163584 11 164096 13 164607 16 165119 16 165631 17 166143 17 166655 17 167167 17 167679 17 168190 19 168702 19 169214 19 169726 19 170238 19 170750 20 171262 20 171773 21 172285 21 172797 22 173309 22 173821 22 174333 22 174845 22 175358 22 175870 22 176382 22 176894 22 177406 23 177918 23 178430 23 178943 22 179455 22 179967 22 180479 21 180992 20 181505 19 182017 18 182530 16 183042 16 183554 16 184066 16 184579 15 185092 14 185604 14 186116 14 186629 13 187141 13 187653 13 188166 11 188679 10 189191 10 189703 10 190215 10 190729 7
20200324_143743, 153443 5 153955 8 154466 9 154976 14 155488 15 155999 17 156511 18 157022 21 157533 23 158044 25 158556 26 159067 27 159579 27 160091 27 160602 28 161114 29 161626 29 162138 29 162650 29 163162 29 163674 29 164186 29 164698 28 165210 28 165721 29 166234 28 166746 29 167258 29 167770 29 168282 29 168794 29 169306 29 169818 29 170330 29 170841 30 171354 29 171866 28 172378 28 172890 27 173402 27 173914 27 174426 26 174937 27 175450 25 175962 25 176474 24 176987 22 177500 21 178015 18 178528 17 179041 15 179554 13 180069 9
20200324_143743, 226512 16 227017 25 227528 29 228039 31 228551 32 229063 32 229575 32 230087 33 230600 32 231112 32 231624 33 232136 33 232649 32 233161 32 233675 31 234188 30 234703 27 235216 27 235728 28 236240 29 236754 27 237267 26 237780 26 238294 25 238808 22 239321 21 239834 21 240349 16 240862 14 241378 6
20200324_143743, 243430 1 243934 11 244443 14 244954 15 245464 18 245975 19 246486 20 246997 21 247509 21 248020 22 248532 22 249043 23 249555 23 250067 23 250579 23 251091 23 251602 23 252114 23 252626 23 253138 22 253650 22 254162 21 254673 21 255185 21 255697 20 256209 19 256721 18 257233 16 257745 16 258258 11 258770 8 259283 6 259794 6 260306 5 260819 3
20200324_143743, 58074 5 58584 9 59095 12 59606 14 60117 17 60629 20 61141 22 61653 24 62165 25 62677 26 63190 26 63702 27 64215 27 64727 28 65239 29 65752 28 66264 29 66777 28 67289 29 67801 29 68314 28 68826 28 69338 29 69850 29 70363 28 70875 28 71387 28 71900 28 72412 28 72925 27 73438 27 73952 26 74465 25 74977 26 75490 26 76004 24 76518 21 77035 4 77041 10 77558 3
20200324_143743, 214864 7 215374 11 215885 13 216396 15 216908 15 217419 18 217931 21 218442 22 218954 23 219466 23 219978 24 220490 24 221002 25 221514 25 222026 26 222539 25 223051 26 223563 26 224075 27 224587 27 225099 27 225612 26 226124 26 226637 24 227149 24 227663 21 228176 19 228688 18 229200 17 229712 16 230226 13 230738 11 231251 8 231763 6 232275 4
20200324_143743, 99670 14 100180 19 100691 22 101202 25 101714 26 102226 27 102738 28 103250 29 103762 29 104274 29 104786 30 105299 29 105811 29 106323 29 106836 28 107349 27 107863 25 108376 24 108888 24 109401 23 109913 23 110425 23 110938 22 111450 22 111962 23 112475 22 112987 21 113500 20 114016 16
20200324_143743, 48805 2 49315 4 49826 5 50337 6 50848 7 51359 9 51871 10 52382 10 52892 12 53402 15 53914 15 54425 16 54937 16 55449 16 55960 18 56472 19 56984 20 57495 23 58007 23 58518 24 59030 24 59541 26 60054 25 60566 25 61078 25 61590 25 62102 25 62614 25 63126 25 63638 25 64151 24 64662 25 65176 16 65689 7 66201 6 66714 5 67219 1 67227 1 67731 1
20200324_143743, 100633 3 101139 2 101142 8 101651 16 102163 17 102674 18 103186 18 103698 18 104210 19 104722 19 105233 20 105745 21 106257 20 106769 21 107281 21 107793 21 108304 23 108816 23 109328 23 109840 23 110352 23 110864 23 111376 22 111888 22 112400 22 112912 22 113424 22 113936 21 114449 20 114961 20 115473 20 115985 20 116498 19 117010 18 117522 18 118035 15 118547 15 119059 14 119571 14 120083 14 120595 14 121107 13 121619 13 122132 12 122644 11 123156 11 123669 9 124182 7 124695 6
20200324_143743, 76960 8 77471 12 77983 13 78493 17 79005 18 79516 20 80027 21 80539 21 81051 21 81562 22 82074 22 82586 23 83098 23 83609 24 84121 24 84633 24 85145 24 85657 24 86169 24 86681 24 87193 24 87705 24 88217 24 88729 24 89241 24 89753 24 90266 23 90778 23 91290 22 91802 22 92314 22 92826 22 93338 22 93850 22 94362 22 94874 22 95387 21 95899 20 96411 20 96924 18 97436 17 97948 16 98460 15 98972 14 99484 14 99996 13 100508 12 101020 12 101532 11 102044 10 102556 10 103068 9 103581 7 104093 7 104605 5 105118 2
20200324_143743, 54078 2 54585 21 55096 24 55606 28 56116 31 56626 36 57136 38 57646 41 58156 43 58667 44 59179 44 59690 45 60201 46 60712 46 61223 46 61735 45 62247 44 62760 42 63272 42 63785 40 64297 39 64809 37 65322 35 65835 33 66347 31 66860 29 67375 25 67891 19 68404 16 68920 10
20200324_143743, 208537 11 209049 14 209559 16 210071 17 210580 23 211092 24 211604 24 212116 24 212627 25 213140 24 213651 25 214164 24 214676 24 215188 25 215700 25 216212 25 216726 22 217238 22 217751 21 218264 19 218777 15 219289 12 219302 1
20200324_143743, 225087 5 225596 13 226105 18 226614 22 227125 24 227636 27 228147 29 228659 29 229170 30 229681 31 230193 32 230704 34 231216 35 231727 36 232239 36 232750 37 233262 36 233775 34 234287 32 234800 31 235313 28 235826 27 236339 25 236857 19 237372 15 237887 9
20200324_143743, 41217 2 41727 6 42239 8 42751 9 43262 11 43773 13 44285 14 44797 15 45308 17 45820 18 46332 19 46844 20 47356 20 47868 20 48379 22 48891 22 49403 22 49915 22 50426 24 50938 24 51450 24 51962 24 52474 24 52986 24 53498 24 54011 23 54523 23 55035 23 55547 23 56060 22 56572 22 57085 21 57597 21 58111 19 58623 19 59136 18 59649 17 60162 15 60674 15 61187 14 61700 13 62213 11 62727 9 63243 1 63245 1
20200324_143743, 29934 8 30443 19 30953 22 31462 26 31972 28 32482 31 32994 31 33506 31 34018 31 34530 31 35042 32 35555 31 36067 31 36580 30 37094 28 37607 27 38120 26 38632 25 39145 24 39658 23 40172 20 40686 18 41200 14 41713 12 42228 6
20200324_143741, 95496 6 96008 8 96519 9 97032 6 97545 5 98053 9 98563 11 99074 14 99585 15 100097 16 100608 19 101120 20 101632 20 102144 20 102656 20 103168 20 103679 21 104191 21 104703 21 105215 21 105727 21 106239 21 106752 20 107264 20 107776 20 108288 20 108800 20 109312 20 109824 20 110336 20 110849 19 111361 19 111873 19 112385 19 112897 19 113409 19 113921 18 114434 17 114946 17 115458 16 115970 16 116483 15 116995 14 117507 14 118020 12 118532 12 119044 11 119557 10 120069 9 120580 10 121093 9 121606 8 122118 6
20200324_143741, 99621 3 99625 3 100131 11 100642 13 101153 15 101664 18 102175 20 102685 24 103197 25 103709 26 104222 25 104734 26 105246 26 105756 29 106267 30 106779 30 107291 31 107803 31 108315 31 108828 31 109340 31 109853 30 110366 30 110879 29 111390 30 111902 31 112414 31 112927 31 113441 29 113958 24 114472 22 114986 21 115500 19 116014 17 116526 17 117040 15 117554 12 118068 10 118584 5
20200324_143741, 157443 2 157955 2 158466 3 158978 5 159489 7 160000 8 160511 10 161023 10 161534 11 162046 12 162557 13 163069 14 163581 16 164093 17 164605 18 165117 19 165629 19 166141 19 166653 19 167165 19 167677 20 168189 20 168701 20 169213 20 169725 20 170237 21 170749 21 171261 21 171773 21 172285 21 172797 21 173309 22 173822 21 174334 21 174846 21 175358 22 175870 22 176382 22 176895 21 177407 21 177919 21 178431 22 178944 21 179456 21 179968 20 180481 19 180993 20 181505 20 182017 19 182530 18 183042 18 183554 17 184066 17 184579 16 185092 15 185604 15 186116 15 186628 15 187140 15 187653 14 188165 14 188678 13 189191 13 189703 12 190216 11 190730 7
20200324_143741, 237797 4 238307 7 238817 12 239328 14 239840 15 240352 15 240863 16 241375 16 241886 17 242398 17 242910 17 243420 19 243932 19 244443 20 244955 20 245467 20 245979 20 246491 21 247003 20 247515 20 248027 20 248540 19 249052 19 249564 19 250076 18 250588 18 251100 17 251612 16 252124 15 252636 14 253148 13 253660 12 254172 10 254684 9 255196 8 255710 3
20200324_143741, 206002 13 206514 17 207025 20 207537 22 208049 22 208561 22 209073 23 209585 24 210097 24 210609 24 211121 25 211633 25 212145 26 212658 26 213170 27 213682 27 214194 28 214706 28 215219 27 215731 28 216243 1 216245 26 216759 24 217272 23 217785 22 218297 22 218810 21 219322 21 219835 20 220347 20 220861 18 221375 16 221888 15 222401 14 222914 13 223426 13 223939 12 224452 11 224965 10 225482 2
20200324_143741, 153956 5 154467 9 154978 13 155489 15 156000 17 156511 20 157022 23 157533 25 158044 26 158556 27 159067 28 159579 28 160091 28 160602 30 161114 30 161626 30 162138 30 162650 30 163162 30 163674 30 164186 30 164698 30 165210 30 165722 30 166234 30 166745 31 167257 31 167769 31 168281 31 168793 31 169305 31 169817 31 170329 30 170841 30 171353 30 171865 9 171875 3 171881 14 172377 8 172395 11 172889 7 172907 11 173401 7 173419 11 173914 5 173931 10 174426 7 174443 10 174938 9 174955 8 175450 10 175467 8 175963 7 175971 2 175978 8 176475 3 176479 18 176988 1 176991 17 177506 14 178024 5
20200324_143741, 210188 4 210696 17 211207 19 211718 21 212229 23 212740 24 213252 24 213763 25 214274 25 214786 24 215297 25 215809 25 216321 24 216832 25 217344 25 217855 25 218367 25 218878 25 219390 25 219902 24 220414 23 220925 23 221437 23 221949 22 222460 22 222971 22 223482 23 223994 23 224506 22 225018 21 225529 18 226041 16 226553 14 227065 13 227578 9 228089 8 228602 5
20200324_143741, 131948 9 132460 11 132972 12 133483 15 133995 15 134507 15 135019 15 135530 16 136042 16 136553 17 137065 17 137576 18 138087 19 138599 19 139110 20 139621 21 140133 21 140645 20 141156 21 141668 22 142180 22 142692 22 143204 22 143716 21 144228 21 144740 21 145251 22 145764 21 146276 21 146788 21 147300 20 147812 20 148324 20 148836 20 149348 20 149861 18 150374 17 150887 16 151399 16 151913 14 152427 9
20200324_143741, 20123 1 20634 4 21146 4 21657 6 22169 6 22681 6 23193 7 23705 7 24217 8 24729 9 25241 10 25753 12 26265 13 26777 14 27289 15 27801 15 28314 15 28826 16 29338 16 29850 16 30362 16 30874 17 31385 18 31897 18 32409 18 32921 18 33432 19 33944 19 34456 19 34967 20 35479 20 35991 19 36503 19 37015 19 37527 19 38039 19 38550 19 39062 19 39574 19 40086 18 40598 18 41110 18 41622 17 42134 17 42645 17 43157 17 43669 16 44182 14 44694 13 45207 10 45720 8 46232 7 46745 5
20200324_143741, 156845 6 157355 12 157867 17 158378 20 158890 21 159400 24 159910 28 160421 29 160930 33 161441 35 161952 36 162462 39 162973 40 163485 41 163997 41 164509 41 165022 40 165535 39 166047 39 166560 38 167073 37 167585 37 168098 36 168610 36 169122 36 169634 35 170146 34 170659 33 171171 32 171683 31 172195 1 172197 28 172710 26 173224 23 173739 19 174254 14 174767 12 175282 6
20200324_143741, 27907 4 28412 13 28921 17 29431 20 29942 21 30453 23 30964 25 31475 26 31987 27 32498 28 33009 29 33520 30 34031 29 34541 30 35052 30 35563 31 36075 30 36586 30 37098 30 37610 30 38122 28 38634 26 39147 22 39664 13 40182 1
20200324_143741, 99160 14 99670 18 100179 22 100691 23 101203 24 101714 26 102226 28 102738 29 103250 29 103762 29 104274 29 104786 29 105299 28 105811 28 106323 28 106835 28 107347 29 107859 29 108372 1 108374 26 108887 25 109399 25 109912 23 110425 22 110937 22 111450 21 111962 21 112474 20 112987 18 113502 14 114017 7
20200324_143741, 51877 2 52386 5 52896 7 53406 10 53917 12 54428 13 54939 14 55450 16 55962 17 56474 20 56985 21 57497 21 58008 22 58520 22 59032 22 59544 22 60056 22 60567 23 61079 24 61591 24 62103 24 62615 24 63125 1 63127 24 63637 26 64149 26 64661 26 65173 25 65685 23 65709 1 66196 22 66708 20 67220 20 67732 4 67738 13 68245 1 68252 10 68757 1 68764 10 69275 9 69786 10 70299 7
20200324_143741, 54587 13 55098 16 55609 19 56119 23 56630 26 57140 30 57651 34 58161 37 58672 38 59183 39 59694 40 60204 42 60713 45 61224 45 61735 45 62247 44 62759 43 63271 42 63784 40 64296 39 64809 37 65321 35 65834 33 66347 30 66860 28 67373 26 67887 23 68401 17 68915 12 69429 3
20200324_143741, 62724 5 63234 9 63746 11 64257 12 64768 13 65279 14 65790 15 66302 15 66814 16 67326 16 67838 16 68349 17 68861 18 69373 18 69885 18 70397 19 70909 18 71422 18 71934 18 72446 18 72958 18 73470 18 73982 18 74494 19 75006 19 75518 19 76030 19 76543 18 77055 18 77568 17 78080 17 78594 15 79106 14 79620 12 80132 11
20200324_143720, 131951 6 132460 10 132971 12 133482 14 133994 14 134506 14 135017 16 135528 17 136040 17 136551 18 137062 19 137574 19 138085 20 138596 21 139108 22 139620 22 140132 22 140644 22 141156 22 141668 22 142180 22 142692 22 143204 22 143716 22 144228 22 144740 22 145251 22 145763 22 146275 22 146787 22 147299 21 147811 21 148323 21 148835 21 149347 21 149859 21 150372 19 150885 17 151399 13 151917 3
20200324_143720, 99627 5 100137 8 100649 9 101157 1 101161 10 101668 2 101672 12 102178 20 102690 21 103202 22 103714 22 104226 23 104738 23 105250 24 105762 24 106274 25 106786 26 107298 26 107811 26 108323 26 108835 26 109347 27 109859 27 110371 27 110883 28 111396 27 111909 26 112422 25 112934 26 113448 24 113962 22 114475 22 114988 21 115501 20 116014 19 116528 17 117041 16 117554 15 118067 14 118582 11 119096 8 119610 5
20200324_143720, 101221 8 101732 10 102243 15 102755 18 103266 21 103778 23 104290 24 104802 25 105314 28 105826 28 106339 28 106851 28 107363 28 107875 28 108387 28 108899 29 109411 29 109924 28 110436 28 110949 27 111462 26 111975 25 112488 23 113000 23 113513 22 114026 21 114538 21 115051 20 115563 20 116076 19 116589 18 117103 16 117615 16 118128 15 118642 14 119154 14 119667 13 120180 12 120694 10 121206 10 121719 9 122232 8 122746 6 123259 5 123773 1
20200324_143720, 93453 5 93963 9 94475 9 94986 10 95498 10 96010 10 96521 11 97032 12 97542 14 98052 16 98563 17 99075 17 99586 18 100098 18 100609 20 101121 20 101633 20 102145 21 102657 21 103168 22 103680 22 104192 22 104704 22 105216 22 105728 22 106240 22 106752 21 107264 21 107776 21 108288 21 108800 21 109312 21 109824 21 110336 21 110849 20 111361 20 111873 19 112385 19 112897 19 113409 19 113921 19 114434 18 114946 17 115458 17 115970 17 116482 16 116994 16 117507 14 118019 13 118531 12 119043 12 119555 12 120067 12 120579 12 121092 11 121605 10 122118 7
20200324_143720, 197399 6 197908 10 198419 12 198931 12 199443 12 199954 14 200465 15 200976 16 201487 17 201999 17 202511 17 203022 18 203534 18 204045 19 204556 20 205068 20 205580 20 206092 20 206603 21 207115 21 207627 21 208139 21 208651 21 209163 21 209674 22 210186 22 210698 22 211210 22 211722 22 212234 22 212746 21 213258 21 213770 21 214282 20 214794 20 215306 20 215818 19 216330 19 216842 18 217354 17 217866 16 218377 16 218889 15 219401 14 219913 14 220424 13 220936 11 221448 10 221960 9 222472 8 222984 7 223496 7 224008 6 224520 6 225034 2
20200324_143720, 153956 1 153958 1 154467 5 154977 7 155488 9 155999 14 156014 1 156510 18 157021 21 157532 23 158044 23 158556 24 159067 25 159579 26 160091 26 160603 26 161114 28 161626 28 162138 28 162650 28 163162 28 163674 28 164186 28 164698 28 165210 28 165722 28 166234 28 166746 29 167258 29 167770 29 168282 29 168794 29 169306 29 169818 29 170330 28 170842 28 171354 28 171866 28 172378 27 172890 26 173402 26 173914 26 174427 24 174939 24 175451 23 175963 23 176476 21 176989 20 177503 17 178016 16 178528 16 179041 14 179554 13 180068 9
20200324_143720, 224620 6 225131 8 225639 2 225647 4 226152 4 226158 5 226664 4 226670 5 227176 3 227183 4 227687 5 227695 4 228198 5 228209 1 228709 6 229220 7 229233 1 229727 14 229743 4 230239 14 230254 5 230744 1 230748 23 231250 1 231254 29 231762 33 232274 34 232786 34 233298 34 233809 35 234321 35 234833 35 235345 34 235857 34 236369 34 236881 34 237393 33 237906 29 238419 27 238932 26 239446 23 239959 22 240475 3 240480 11 240994 7 241510 1
20200324_143720, 164099 5 164610 8 165121 10 165632 11 166144 12 166656 12 167167 13 167679 14 168191 15 168703 16 169215 17 169727 17 170239 18 170751 18 171263 19 171775 19 172287 20 172799 20 173311 21 173824 20 174336 21 174848 21 175360 22 175872 22 176384 22 176896 22 177408 23 177920 23 178433 22 178945 22 179457 22 179969 22 180482 21 180994 21 181506 21 182018 21 182531 20 183043 20 183555 20 184067 20 184580 19 185092 18 185604 18 186116 17 186628 15 187141 14 187653 13 188166 12 188678 11 189191 9 189703 9 190216 7 190729 6 191241 6 191753 5 192265 1 192267 1 192269 1
20200324_143720, 53562 8 54071 20 54582 24 55092 29 55603 32 56114 34 56625 36 57137 37 57648 39 58159 40 58670 41 59181 42 59692 43 60203 43 60715 43 61226 43 61738 43 62250 42 62762 41 63274 40 63786 39 64298 38 64810 36 65322 35 65834 33 66347 30 66859 29 67372 28 67895 14 68412 5
20200324_143720, 41215 3 41727 4 42238 7 42749 9 43260 11 43772 12 44284 15 44796 17 45308 19 45820 20 46331 21 46843 22 47355 22 47867 22 48379 23 48890 24 49402 24 49914 24 50426 24 50938 25 51450 25 51962 25 52474 25 52986 25 53498 25 54010 25 54522 25 55034 24 55547 23 56059 23 56571 23 57083 23 57596 22 58109 21 58622 20 59135 19 59649 17 60161 17 60674 16 61188 14 61701 12 62214 11 62727 10 63240 8 63755 4
